0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
-31.0,-31.0,-31.0,-31.0,-31.0,-31.568153360504454,-31.604690209596196,-32.18142637794205,-33.433882237134256,-36.17370489197188,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.56815444300198,-41.147574392769876,-56.00000000000001,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-55.431846198911444,-55.39530768314288,-51.0,-51.0,-51.0,-51.56815302383762,-51.604689638523155,-51.63079813030187,-51.65088807091653,-51.66707529625929,-52.243016088506536,-53.16999420725356,11.0
-31.0,-31.0,-31.0,-31.0,-31.568153027559703,-31.604689644836764,-31.630798138598937,-32.20674767267966,-33.46614528260787,-36.27394427533033,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.56815411067998,-40.604691482088306,-41.60818911210816,-56.00000000000001,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-55.43184653115044,-55.395308246700914,-54.81860415752439,-51.0,-51.0,-51.56815269069902,-51.604689073435615,-51.63079738768904,-51.650887185505944,-51.667074292282315,-51.68053711221238,-52.25669411378157,-52.27872844827979,11.0
-31.0,-31.0,-31.0,-31.568152694423254,-31.604689079752852,-31.630797395990868,-31.650887195404128,-32.2267063544532,-33.492235398527804,-36.36110369690372,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.56815377816688,-40.604690918059475,-41.181427601009766,-41.76291247413276,-56.00000000000001,-56.0,-56.0,-56.0,-56.0,-56.0,-55.43184686358046,-55.39530881058227,-55.36919983972111,-54.79328212867765,-51.0,-51.56815235792257,-51.60468850841068,-51.6307966449498,-51.65088629983441,-51.66707328794181,-51.68053600712461,-51.691996848955675,-51.70192965246594,-51.7106613352296,11.0
-31.0,-31.0,-31.568152361094917,-31.604688514344176,-31.63079665295677,-31.650886309492083,-31.66707329896123,-32.24301334323647,-33.513929873953444,-36.40103211613554,-40.0,-40.0,-40.0,-40.0,-40.0,-40.5681534454625,-40.60469035370688,-40.630799070165544,-41.20674910236784,-41.78622168291653,-56.00000000000001,-56.0,-56.0,-56.0,-56.0,-55.43184719620169,-55.395309374787246,-55.36920058117625,-55.34911039710224,-54.33167959177425,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,11.0
-31.0,-31.690006118473796,-31.70114568013848,-31.71086260061627,-31.719448969085896,-31.727117432326004,-31.734027352402173,-32.78762621446548,-33.89854100854755,-36.91117572695599,-40.0,-40.0,-40.0,-40.0,-40.56815311256665,-40.60468978903021,-40.630798328091664,-40.65088830673965,-41.226707950197834,-41.80506856835785,-56.00000000000001,-56.0,-56.0,-56.0,-55.43184752901429,-55.39530993931615,-55.369201323056316,-55.34911128164058,-54.77332409381443,-54.19523752505713,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-51.4318457747829,11.0
-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.56815369518389,-33.14757268162558,-34.39243995117043,-37.220806946679076,-40.0,-40.0,-40.0,-40.56815277947915,-40.604689224029165,-40.630797585592276,-40.65088742146411,-40.66707455983783,-41.24301507630062,-41.820738206704995,-56.00000000000001,-56.0,-56.0,-55.43184786201848,-55.39531050416929,-55.369202065361705,-55.349112166685224,-55.332924975818415,-54.7570166766509,-53.834152969132056,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-51.43184610677816,-51.39530752686234,11.0
-32.0,-32.0,-32.0,-32.0,-32.0,-32.568153362431765,-32.604690212865414,-33.181426383585915,-34.43388225106111,-37.29205767927981,-40.0,-40.0,-40.568152446199804,-40.60468865870342,-40.630796842666975,-40.650886535681565,-40.667073555439714,-40.680536301489525,-41.25669303384628,-41.83404721194917,-56.00000000000001,-56.0,-55.431848195214414,-55.39531106934699,-55.369202808092844,-55.34911305223664,-55.33292597995485,-55.31946318911217,-54.74333845742314,-53.17152826469974,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-51.43184643896421,-51.39530809033075,-50.818603887522414,11.0
-32.0,-32.0,-32.0,-32.0,-32.56815302948812,-32.60468964810785,-32.63079814289766,-33.20674767927697,-34.46614529772157,-37.27394436002791,-40.0,-40.60917030425333,-40.63474697674472,-40.65456370389049,-40.67060468575289,-40.6839903232214,-40.69541403245704,-40.705333870006804,-41.282655015297664,-41.86036457404016,-56.00000000000001,-55.4219248262679,-55.38829119824748,-55.36374722732685,-55.344623582175444,-55.32908536042679,-55.31608402792167,-55.30496533457351,-54.27034899413836,-52.849477354478495,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-51.43184677134121,-51.39530865412238,-51.369199634107765,-50.7932818130697,11.0
-32.0,-32.0,-32.0,-32.56815269635278,-32.604689083025825,-32.63079740029205,-32.650887200532395,-33.22670636181678,-34.4922354146086,-37.32031875960798,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.56815447224983,-42.14757445969445,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-54.4318464895084,-53.852459333109564,-52.3303019405205,-52.0,-52.0,-52.0,-52.0,-52.0,-51.43184710390939,-51.39530921823755,-51.36920037544511,-51.34911015181031,-50.331679066806956,11.0
-32.0,-32.0,-32.56815236302556,-32.60468851761903,-32.63079665726043,-32.65088631462329,-32.66707330477956,-33.24301335123371,-34.51392989084038,-37.312859489576795,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.568154139944646,-41.60469153172884,-42.181428660430264,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-54.431846821914476,-54.39530873990677,-53.3933344123903,-51.99849631743151,-52.0,-52.0,-52.0,-52.0,-51.43184743666888,-51.39530978267656,-51.369201117207254,-51.349111036208285,-50.77332374135259,-50.19523706095547,11.0
-32.0,-32.681822094201245,-32.694053027284916,-32.704617749378656,-32.71387965034689,-32.72209757987315,-32.7294621126759,-33.78115883736531,-34.891117954280936,-37.68795078267236,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.56815380744837,-41.60469096772849,-41.630799877087306,-42.20675034076367,-55.0,-55.0,-55.0,-55.0,-55.0,-54.431847154511736,-54.395309304071176,-53.818605983266515,-53.237398245167114,-51.88498717235086,-52.0,-52.0,-52.0,-51.4318477696199,-51.39531034743972,-51.369201859394614,-51.349111921112424,-51.33292469736058,-50.75701629386203,-50.17956593968485,11.0
-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.56815369791575,-34.147572687876554,-35.392439968791386,-38.000176629733616,-41.0,-41.0,-41.0,-41.0,-41.0,-41.56815347476084,-41.604690403404405,-41.63079913547594,-41.65088926937783,-42.2267093324326,-55.0,-55.0,-55.0,-55.0,-54.43184748730035,-54.395309868559465,-54.369201230070914,-53.79328426280405,-53.21408738134385,-51.85569109069901,-52.0,-52.0,-51.43184810276262,-51.395310912527364,-51.369202602007604,-51.34911280652321,-51.332925701337786,-51.319462882559236,-50.74333804902377,-50.721271284767724,11.0
-33.0,-33.0,-33.0,-33.0,-33.0,-33.56815336516519,-33.604690217502004,-34.18142639159037,-35.433882270813,-37.99938178453459,-41.0,-41.0,-41.0,-41.0,-41.56815314188185,-41.604689838756286,-41.63079839343951,-41.650888384653356,-41.6670756520092,-41.68053860827485,-55.0,-55.0,-55.0,-54.43184782028052,-54.39531043337196,-54.369201972323,-54.34911205575596,-53.77332520550992,-53.19523898887286,-51.61956184933225,-52.0,-51.43183623234956,-51.395302945283795,-51.369196745283226,-51.34910826965704,-51.3329220656503,-51.31945989979342,-51.30799946568406,-51.298066972675336,-50.721449065645636,11.0
-33.0,-33.0,-33.0,-33.0,-33.56815303222312,-33.604689652747105,-33.63079814899437,-34.20674768863367,-35.46614531915672,-37.97299443305108,-41.0,-41.0,-41.0,-41.568152808811234,-41.60468927378381,-41.630797650977605,-41.65088749942243,-41.66707464823563,-41.68053750385587,-41.43550985064509,-55.0,-55.0,-54.43184815345241,-54.39531099850896,-54.369202715000746,-54.349112941243845,-54.33292585409896,-53.75701788400009,-53.179567981348804,-51.59745926204803,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.4318457746481,11.0
-33.0,-33.0,-33.0,-33.56815269908935,-33.60468908766775,-33.63079740639226,-33.65088720780561,-34.226706372260246,-35.492235437415346,-37.81604776147638,-41.0,-41.0,-41.56815247554879,-41.60468870848666,-41.630796908089806,-41.65088661368453,-41.667073643888074,-41.68053639880622,-41.435510171503914,-40.857608710808485,-55.0,-54.426836608323995,-54.39178644629409,-54.36647040575989,-54.34686656200519,-54.33100423581231,-54.31777152625757,-53.74151986316675,-53.16436330925054,-51.57510436340585,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.43184610664329,-50.39530752663356,11.0
-33.0,-33.0,-33.56815236576371,-33.60468852226362,-33.63079666336413,-33.650886321900686,-33.66707331303146,-34.24301336257587,-35.51392991479045,-37.575159517562206,-41.0,-41.600288487754106,-41.62800909257269,-41.64914147220745,-41.66606508439875,-41.68007953622861,-41.69197116732892,-41.43497671331563,-41.39837885309545,-40.399425041032245,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-53.431846458336246,-52.852459261766505,-51.33030167268715,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.43184643882927,-50.39530809010185,-50.36919889289401,11.0
-33.0,-33.673358259885596,-33.68679698979054,-33.69828220844802,-33.70826647535855,-33.71706468284473,-33.724904345316915,-34.77469099376011,-35.88369574752143,-37.917646906926144,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-42.0,-41.43184694993135,-41.395308957054056,-40.818605384078886,-40.23739737762522,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-53.43184679072439,-53.395308687000906,-52.39333427312714,-51.308845016087766,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.4318467712062,-50.39530865389336,-50.36919963380678,-50.34910926755914,11.0
-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.568153701741934,-35.14757269663155,-36.06534592969356,-37.5929950301231,-41.99999999999999,-42.0,-42.0,-42.0,-42.0,-41.431847282602256,-41.39530952134311,-41.36920077377386,-40.793283562408504,-39.87531778752921,-54.0,-54.0,-54.0,-54.0,-54.0,-53.43184712330371,-53.39530925113495,-52.81860589186262,-52.23739811282681,-51.37736820614272,-51.0,-51.0,-51.0,-51.0,-51.0,-50.43184710377428,-50.395309218008386,-50.36920037514395,-50.34911015145124,-50.332922690719386,11.0
-34.0,-34.0,-34.0,-34.0,-34.0,-34.56815336899358,-34.60469022399594,-35.181426402801264,-36.1010462494325,-37.635327632167346,-41.99999999999999,-42.0,-42.0,-42.0,-41.43184761546459,-41.39531008595617,-41.36920151576433,-41.34911151140484,-40.77332442377556,-39.852842126761,-54.0,-54.0,-54.0,-54.0,-53.43184745607437,-53.395309815592846,-53.369201160464435,-52.793284155961274,-52.214087235414915,-51.63094391000495,-51.0,-51.0,-51.0,-51.0,-50.4318474365337,-50.39530978244726,-50.36920111690593,-50.349111035849006,-50.33292369354963,-50.31946067345582,11.0
-34.0,-34.0,-34.0,-34.0,-34.568153036053715,-34.60468965924476,-34.630798157533306,-35.20674770173848,-36.128835983129605,-36.881126403250725,-41.99999999999999,-42.0,-42.0,-41.431847948518545,-41.395310650893556,-41.36920225818023,-41.34911239658103,-41.33292523649987,-40.75701703500293,-39.83415357940522,-54.0,-54.0,-54.0,-53.43184778903656,-53.395310380374916,-53.36920190267661,-53.349111972717175,-52.77332508625922,-52.74878481991796,-51.810163936331946,-51.0,-51.0,-51.0,-50.43184776948464,-50.39531034721029,-50.36920185909311,-50.34911192075294,-50.332924696952965,-50.31946177746802,-50.30800076260803,11.0
-34.0,-34.0,-34.0,-34.56815270292215,-34.604689094169146,-34.6307974149361,-34.650887217992356,-35.226706386887166,-35.80506651169986,-35.75972952018306,-41.99999999999999,-42.0,-41.431848281764296,-41.395311216155584,-41.36920300102198,-41.349113282264106,-41.33292624078539,-41.31946347609512,-40.743338839750685,-39.81827900615061,-54.0,-54.0,-53.43184812219046,-53.39531094548147,-53.369202645314424,-53.349112858157504,-53.33292575988648,-53.31946294697839,-52.74333813484497,-52.166255699279795,-51.0,-51.0,-50.431848102627285,-50.395310912297795,-50.36920260170592,-50.34911280616352,-50.33292570092994,-50.31946288211049,-50.30800195414872,-50.298069075244136,11.0
-34.0,-34.0,-34.568152369598714,-34.604688528768754,-34.630796671912876,-34.65088633209325,-34.667073324588905,-35.24301337846148,-35.26603594890466,-34.90681787324268,-41.99999999999999,-41.40804157402622,-41.37819676563307,-41.355803234044764,-41.33805149622402,-41.323456111244674,-41.31113729043997,-41.300532065877874,-40.72360262119825,-39.45538334971238,-54.0,-53.43002528643019,-53.3940340275714,-53.36821445709363,-53.34830097965526,-53.33223134728778,-53.31885156053458,-53.30745189849209,-52.73103464840163,-52.15412815834078,-51.0,-50.43184843540778,-50.3953114773227,-50.36920334444516,-50.34911369183505,-50.332926705270445,-50.31946398719826,-50.308003146201926,-50.29807034333996,-50.28933866109297,11.0
-34.0,-34.66462915022566,-34.679401408278686,-34.691882029059556,-34.70263480775662,-34.712042282040734,-34.72037540518035,-34.72783275395396,-34.73456396070597,-33.414928165183774,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-39.8640196986286,-38.31338819985204,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-52.43184611040575,-51.852458465464366,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,11.0
-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-33.864019899711195,-32.31338882135477,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-40.43184665336406,-39.43942426731427,-38.35478637830145,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-52.43184644259387,-52.39530809648755,-51.393332718727955,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,11.0
-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-34.43184675371201,-33.43942462674371,-32.05013949072603,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-40.43184698586437,-39.85246046910744,-39.26734597054511,-38.40755354282731,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-52.43184677497298,-52.395308660282716,-51.81860487164922,-50.90311079380822,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,11.0
-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-34.43184708627003,-33.85246069890307,-33.267346341298236,-32.15260705109225,-41.0,-41.0,-41.0,-41.0,-41.0,-40.431847318555945,-40.395309582329084,-39.81860646372858,-39.237398940809854,-38.37736957866926,-53.0,-53.0,-53.0,-53.0,-53.0,-52.43184710754323,-52.39530922440142,-52.36920038354542,-51.793282963424865,-50.875316688623876,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.56815501864993,11.0
-35.0,-35.0,-35.0,-35.0,-35.0,-34.43184741901938,-34.395309752738825,-33.81860675797132,-33.2373993668324,-31.884990041056994,-41.0,-41.0,-41.0,-41.0,-40.43184765143897,-40.395310146977174,-40.36920159595549,-39.79328482442011,-39.214088148414696,-38.35313717169626,-53.0,-53.0,-53.0,-53.0,-52.43184744030483,-52.39530978884397,-52.3692011253122,-52.34911104587175,-51.77332375523017,-50.8528409528422,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.56815468665877,-50.60469245910005,11.0
-35.0,-35.0,-35.0,-35.0,-34.431847751960234,-34.39531031748479,-34.36920182002917,-33.79328516836279,-33.21408861818085,-31.855694098584365,-41.0,-41.0,-41.0,-40.43184798451364,-40.39531071194961,-40.369202338417374,-40.349112492247045,-39.773325832347766,-39.195239814255366,-39.24040965356232,-53.0,-53.0,-53.0,-52.43184777325794,-52.395310353610675,-52.369201867504216,-52.349111930781426,-52.33292470832438,-51.757016308933686,-50.83415234290981,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.56815435447684,-50.60469189563174,-50.63080109650106,11.0
-35.0,-35.0,-35.0,-34.43184808509279,-34.395310882555215,-34.36920256261958,-34.34911275956124,-33.77332621623325,-33.1952403197324,-31.8314862696014,-41.0,-41.0,-40.43184831778013,-40.39531127724674,-40.36920308130515,-40.34911337798493,-40.332926349324175,-39.75701856477278,-39.733963254180644,-39.715057644317795,-53.0,-53.0,-52.431848106402754,-52.395310918701846,-52.369202610121846,-52.34911281619774,-52.33292571230786,-52.319462894629226,-51.74333806510378,-51.166255611377245,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.56815402210393,-50.60469133184021,-50.63080035558826,-50.65089072411036,11.0
-35.0,-35.0,-34.43184841841721,-34.39531144795039,-34.369203305635985,-34.34911364545224,-34.33292665260804,-33.75701898168873,-33.17956939072808,-31.811040567467327,-41.0,-40.39971228532807,-40.37199089446683,-40.35085851766851,-40.333934907378136,-40.31992045690518,-40.30802882681829,-40.29774907202266,-40.28873117929009,-40.28072537666112,-53.0,-52.43150593418442,-52.39507191560383,-52.36901802552871,-52.34896141875513,-52.332796411318945,-52.319349207016415,-52.30789979947682,-51.7315202302077,-51.710123475170114,-50.0,-50.0,-50.0,-50.0,-50.0,-50.56815368953988,-50.604690767725145,-50.63079961425108,-50.650889840218255,-50.667077302492885,11.0
-35.0,-34.34434169145519,-34.32810141436078,-34.31455002999561,-34.302984814542015,-34.292942116446774,-34.28410031071166,-33.70610339285369,-33.1281803764564,-31.73703350183444,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.56815477513306,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-51.4318457747829,-50.0,-50.0,-50.0,-50.0,-50.56815335678452,-50.60469020328623,-50.63079887248909,-50.65088895582048,-50.66707629966265,-51.2430174676782,11.0
-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-33.431846759011016,-32.85245994991408,-31.3303042561048,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.56815444300198,-40.60469204579369,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-51.43184610677816,-51.39530752686234,-50.0,-50.0,-50.0,-50.568153023837624,-50.60468963852317,-50.63079813030189,-50.65088807091655,-50.66707529625931,-50.68053821685486,-51.71065854983251,11.0
-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-33.43184709157209,-33.39530919731055,-32.39333561640553,-30.99849884276044,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.56815411067998,-40.604691482088306,-40.63080055303837,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-51.43184643896421,-51.39530809033075,-50.818603887522414,-50.0,-50.0,-50.56815269069902,-50.60468907343563,-50.63079738768906,-50.65088718550597,-50.66707429228234,-50.68053711221239,-51.2566941137816,-51.83404857201293,11.0
-34.0,-34.0,-34.0,-34.0,-34.0,-33.43184742432449,-33.39530976173754,-32.81860677350919,-32.23739938932907,-31.11922111101493,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.56815377816688,-40.604690918059475,-40.6307998118143,-40.435800382031296,-52.0,-52.0,-52.0,-52.0,-52.0,-52.0,-51.43184677134121,-51.39530865412238,-51.369199634107765,-50.7932818130697,-50.0,-50.56815235736855,-50.60468850802332,-50.6307966446502,-50.65088629958825,-50.66707328773118,-50.68053600693904,-50.69199684878858,-51.26839959507369,-51.28976406629086,11.0
-34.0,-34.0,-34.0,-34.0,-33.4318477572684,-33.395310326488676,-33.36920183186168,-32.79328518652514,-32.21408864298747,-31.092410570973254,-40.0,-40.0,-40.0,-40.0,-40.0,-40.5681534454625,-40.60469035370688,-40.630799070165544,-40.43580070588645,-39.857478340919464,-52.0,-52.0,-52.0,-52.0,-52.0,-51.43184710390939,-51.39530921823755,-51.36920037544511,-51.34911015181031,-50.77332247128031,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.568155018649925,11.0
-34.0,-34.0,-34.0,-33.43184809040401,-33.39531089156427,-33.36920257445887,-33.34911277367712,-32.77332623650482,-32.19524034642477,-31.07026380953153,-40.0,-40.0,-40.0,-40.0,-40.56815311256665,-40.60468978903021,-40.630798328091664,-40.43580102992746,-40.39907087688458,-39.40062380477457,-52.0,-52.0,-52.0,-52.0,-51.43184743666888,-51.39530978267656,-51.369201117207254,-51.349111036208285,-51.332923693957014,-50.75701491450799,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.568154686658765,-51.436222280465905,11.0
-34.0,-34.0,-33.431848423731495,-33.39531145696463,-33.36920331748208,-33.34911365957622,-33.33292666862335,-32.757019003704535,-32.17956941899528,-31.05156422311619,-40.0,-40.0,-40.0,-40.56815277947915,-40.604689224029165,-40.630797585592276,-40.435801354154506,-40.39907141672935,-39.82358606314524,-38.91123642041343,-52.0,-52.0,-52.0,-51.4318477696199,-51.39531034743972,-51.369201859394614,-51.349111921112424,-51.33292469736058,-51.319461777916494,-50.74333657738358,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.56815435447683,-51.43622260616347,-51.39890430920512,11.0
-34.0,-33.33537156574784,-33.32059858189539,-33.3081179625763,-33.29736518500172,-33.287957711604136,-33.27962458918067,-32.701448826404445,-32.12345373623539,-30.979042706958992,-40.0,-40.0,-40.568152446199804,-40.60468865870342,-40.630796842666975,-40.43580167856775,-40.399071956883425,-40.3730313266495,-39.79835670234735,-38.88357704675,-52.0,-52.0,-51.43184810276262,-51.395310912527364,-51.369202602007604,-51.34911280652321,-51.332925701337786,-51.319462882559236,-51.30800195463278,-51.29806907575906,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.56815402210393,-51.43622293204808,-51.39890485760292,-50.399413121157735,11.0
-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-32.43184676283505,-31.85245995866605,-30.33030428896113,-40.0,-40.60917030425333,-40.63474697674472,-40.65456370389049,-40.43507625343888,-40.398131984542886,-40.37190644468696,-40.351805312704776,-39.77674105619859,-39.19935452431456,-52.0,-51.43183623234956,-51.395302945283795,-51.369196745283226,-51.34910826965704,-51.3329220656503,-51.31945989979342,-51.30799946568406,-51.298066972675336,-51.28933553261888,-51.0,-51.0,-51.0,-51.0,-51.0,-51.56815368953988,-51.436223258119966,-51.39890540631511,-50.82285153725708,-50.24223034446143,11.0
-33.0,-33.0,-33.0,-33.0,-33.0,-33.0,-32.43184709539832,-32.39530920380076,-31.393335633489556,-29.99849887859285,-41.0,-41.0,-41.0,-40.43184798451364,-40.39531071194961,-40.369202338417374,-40.349112492247045,-40.33292534497662,-39.7570171841231,-39.17956708273951,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.568155018649925,-51.0,-51.0,-51.0,-51.0,-51.56815335678451,-51.436223584379285,-51.39890595534199,-51.372483454403614,-50.79728033629221,-49.881305286339135,11.0
-33.0,-33.0,-33.0,-33.0,-33.0,-32.43184742815292,-32.39530976823148,-31.818606784722103,-31.237399405563817,-29.88499014011425,-41.0,-41.0,-40.43184831778013,-40.39531127724674,-40.36920308130515,-40.34911337798493,-40.332926349324175,-40.31946359551666,-39.74333899884771,-39.166256788277856,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.568154686658765,-51.60469245910004,-51.0,-51.0,-51.0,-51.56815302383762,-51.4362239108262,-51.39890650468385,-51.37248417434192,-51.35226220345647,-50.777201246780116,-49.85872064577153,11.0
-33.0,-33.0,-33.0,-33.0,-32.431847761099036,-32.395310332986334,-32.36920184040062,-31.793285199632017,-31.21408866088917,-29.8556942024475,-41.0,-40.39971228532807,-40.37199089446683,-40.35085851766851,-40.333934907378136,-40.31992045690518,-40.30802882681829,-40.29774907202266,-39.72064212600435,-38.79054059830626,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.56815435447683,-51.60469189563173,-51.63080109650103,-51.0,-51.0,-51.56815269069902,-51.43622423746092,-51.39890705434102,-51.37248489469264,-51.35226306076091,-51.336027715958004,-50.76083949998965,-49.83997927976402,11.0
-33.0,-33.0,-33.0,-32.43184809423685,-32.39531089806567,-32.3692025830027,-32.349112783863845,-31.77332625113381,-31.195240365687336,-29.831486377438367,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-39.43184635030304,-38.0350240528622,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.56815402210393,-51.6046913318402,-51.630800355588256,-51.65089072411035,-51.0,-51.56815235792257,-51.43622456426939,-51.3989076042983,-51.37248561543908,-51.35226391853714,-51.33602868710718,-51.32256005782894,-50.747142427129845,-49.82408385923742,11.0
-33.0,-33.0,-32.43184842756654,-32.39531146346976,-32.36920332603082,-32.34911366976878,-32.332926680180805,-31.75701901959224,-31.17956943939432,-29.81104067864829,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-39.43184668262908,-38.85245977510058,-37.938814313341915,-51.0,-51.0,-51.0,-51.0,-51.0,-51.56815368953988,-51.604690767725124,-51.630799614251075,-51.65088984021825,-51.667077302492864,-52.0,-51.43183623234956,-51.395302945283795,-51.369196745283226,-51.34910826965704,-51.3329220656503,-51.31945989979342,-51.30799946568406,-50.73162837230309,-50.154753783962754,11.0
-33.0,-32.3266424464537,-32.31320300083275,-32.30171778348875,-32.29173351760352,-32.282935310937795,-32.27509564913549,-31.696745964731463,-31.11867753244094,-29.972891678232504,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-39.431847015146225,-39.39530906767405,-38.81860557508432,-38.237397654175126,-51.0,-51.0,-51.0,-51.0,-51.56815335678451,-51.60469020328621,-51.63079887248908,-51.65088895582046,-51.66707629966262,-51.680539320867034,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.43184610664329,-49.85245845685328,11.0
-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-31.431846765565368,-30.85245996491486,-29.938814735739015,-40.0,-40.0,-40.0,-40.0,-40.0,-39.43184734785465,-39.39530963202662,-39.36920091922947,-38.79328378567641,-38.76644618352336,-51.0,-51.0,-51.0,-51.56815302383762,-51.604689638523155,-51.63079813030187,-51.65088807091653,-51.66707529625929,-51.68053821685485,-52.25669558523779,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.43184643882927,-50.39530809010185,-49.81860388712717,11.0
-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-31.43184709813021,-31.39530920843469,-30.818605818132934,-29.903112653634967,-40.0,-40.0,-40.0,-40.0,-39.43184768075453,-39.39531019670324,-39.36920166130332,-39.34911168492982,-39.332924429550346,-38.75701592571004,-51.0,-51.0,-51.56815269069902,-51.604689073435615,-51.63079738768904,-51.650887185505944,-51.667074292282315,-51.68053711221238,-51.691998041008866,-53.182685947880714,-51.0,-51.0,-51.0,-51.0,-51.0,-51.0,-50.4318467712062,-50.39530865389336,-50.36919963380678,-49.793281812607695,11.0
