rssi1,rssi2,rssi3,rssi4,location
-41.526234042194346,-42.93412994811833,-40.58255464189359,-46.25375670696036,16
-40.71432843912519,-42.931340981404595,-40.5284284039329,-46.16346730300793,16
-40.65100898608172,-42.8900090448607,-39.53292301062932,-46.09606453682227,16
-39.81203801927485,-42.859767111271594,-39.47196698544623,-46.04288743262893,16
-39.72067035327775,-42.682070312938485,-38.57671270281022,-45.99934112649363,16
-39.64918299471636,-42.658028225429284,-37.706894723861325,-45.962707732677856,16
-38.797094149562135,-42.63843955958083,-36.82248822762,-45.93125358451258,16
-38.702679230241344,-42.6218615032524,-35.84380748531254,-45.90380926279302,16
-38.62833675047726,-42.60747095243471,-34.82077192622778,-45.87955110737357,16
-38.567161328427574,-42.69862065472342,-34.63939052735399,-45.857878620056304,16
-38.5154815294837,-42.9601818172884,-33.66236333887199,-45.838341473428514,16
-38.47095149535562,-43.59777946274285,-33.504576220193286,-45.82059392245875,16
-38.43198295518799,-44.30560808565264,-33.39212060865534,-45.80436518141569,16
-38.3974522033089,-45.34795111888432,-33.302453477585104,-45.87084774360175,16
-38.366536207140875,-45.45669550914414,-33.22834115485211,-46.20077959240835,16
-38.33861502856865,-46.992610883969945,-32.347371872241425,-46.20880158432099,16
-38.31321075994317,-47.214441048181584,-32.253521625000346,-46.84724511113826,16
-38.28994772393492,-49.07611176565587,-31.365827161082358,-46.87587958604151,16
-38.268525638410175,-49.46543599863146,-31.25355153263618,-47.66362177072833,16
-38.24870099610322,-51.36196450283833,-30.35217006702449,-47.74103367579466,16
-38.23027382204623,-53.36652795147121,-30.233239011606816,-47.80090903149547,16
-38.21307805186547,-55.291198440331534,-30.140206259124326,-47.84989978962103,16
-38.19697440840779,-55.640348470093066,-30.062924894871347,-48.71005428515826,16
-38.181845039640486,-55.87210466504747,-29.1983154613514,-48.80565617019591,16
-37.41072953218967,-56.044670511257934,-29.10714525177577,-48.876950795942356,16
-37.37948176489043,-56.35707174152864,-28.24637525795093,-48.93328379177654,16
-37.351665619446905,-56.39469781984043,-28.141337562443244,-48.979525852544846,16
-37.32585999324893,-56.461557666004374,-28.062961796662954,-50.20130697963273,16
-36.5393420555906,-55.5462711842094,-27.951767692166513,-52.04504653075635,16
-36.483367406910176,-55.56107116649863,-27.924230037922698,-53.00582779226899,16
-36.43550218750155,-55.5694036246712,-27.91760833521746,-53.16973417029766,16
-36.388402202044965,-55.569052532574815,-27.897179665320227,-53.56868918504693,16
-36.37739607733394,-55.563584512099396,-27.87831533190078,-54.621947288357326,16
-36.80682993109586,-55.55496085443103,-27.861658961410143,-54.75612141368859,16
-37.6767933000945,-55.544337478369805,-27.847092772189875,-54.84592525496295,16
-37.709480912746905,-55.53243368129356,-28.087182284285465,-54.91171236005726,16
-37.73783560108022,-55.136448591700876,-28.07462015228017,-54.94675440954368,16
-37.76460862920609,-55.139333493069294,-28.530309815849815,-54.7621870670279,16
-38.109569342465214,-55.144324158467334,-28.530471534175195,-54.16984035797274,16
-38.11864679353443,-54.88662907514985,-28.53376994044548,-54.14502078721478,16
-38.12803445458177,-54.86996515635287,-28.53875023569847,-53.370830008342885,16
-38.13707552022516,-53.94718476340006,-28.54466448073346,-53.29363170352,16
-38.38043847612166,-53.85585282688062,-28.55109998351794,-52.38200965423057,16
-39.18570685726022,-53.788100806072144,-28.55781423983084,-52.25850815172462,16
-40.055484462026406,-53.727788300449724,-29.238613225607672,-52.171057314446095,16
-41.238304727096136,-53.67354636181368,-29.25223797097368,-52.103998591682206,16
-41.39147041106216,-53.57310449905612,-29.992340543431546,-52.05017927460599,16
-42.47742590188993,-53.552786911667965,-30.032974229254556,-52.00560057932109,16
-43.572887318552056,-53.52814066707529,-30.07048766729401,-51.96780543247363,16
-43.735529418972085,-53.281545700277725,-30.10526189651303,-51.9351801553763,16
-45.03503838979653,-52.46530132831942,-30.13748213660599,-51.90661086770435,16
-46.763563727556146,-51.64012419684318,-30.167416149172173,-51.881298268093204,16
-48.74973523750606,-51.55147152565156,-30.195324672756108,-51.85865063620008,16
-49.24056991677542,-50.47687011352001,-30.221439204451713,-51.83821855646424,16
-50.98902473739853,-50.361139367504045,-30.2459593456893,-51.81965329291315,16
-51.264482630470944,-49.34378157874452,-30.269055771940774,-51.8026792531567,16
-51.58717059372065,-49.23147928490378,-30.29087442901465,-51.787075199352245,16
-51.72084079974113,-48.22060481536705,-30.311540564895168,-51.772661082829124,16
-52.15286075605456,-47.1693444761382,-30.331162213031604,-51.75928860457023,16
-52.35366442422703,-46.09591237727385,-30.349833083703153,-51.746834309479766,16
-52.46281869619276,-45.04112171568605,-30.426722222822598,-51.73519444369327,16
-52.54467099253166,-44.00896191376291,-30.327998783958186,-51.72428106376608,16
-52.610181168379626,-43.838182227820006,-30.3223235442924,-50.97102186234987,16
-52.664163923129294,-42.901547532764226,-30.32145402379859,-50.92819012918844,16
-52.70959177045356,-42.76535876864865,-30.32283309216103,-50.129282194557874,16
-52.74845363927765,-42.670505095695184,-30.325300881759947,-49.25894447139511,16
-52.7821424338602,-42.597355719037004,-29.995127220727376,-49.15938426712728,16
-52.81166838537766,-42.53818804589954,-30.00076081966718,-48.28364422496636,16
-52.8377852665335,-42.48873640590169,-30.058854318170358,-48.17965161251871,16
-52.86106889076521,-42.44640349270552,-30.455798064091997,-48.10781651976338,16
-52.88196795335152,-42.40949511049135,-30.506756359317794,-48.063455855136105,16
-52.900838093002626,-42.376847718585175,-31.508469668824514,-48.26240511440326,16
-52.91796537744777,-43.52820828592098,-33.437898755919925,-48.013720517219646,16
-52.933582902481916,-43.58147337585109,-36.1711914649023,-47.96250190661331,16
-52.947882779071364,-43.62296919989797,-38.40574730011891,-47.924287580314406,16
-52.96102495518497,-43.99582726576802,-39.6035856216705,-47.211208229192465,16
-52.97314381784515,-44.01613024318913,-41.384390557406675,-47.17449465276436,16
-52.98435320836924,-44.03006713751863,-42.47994626033735,-47.159937793771874,16
-52.99475028370213,-44.160722143521625,-44.17412202448083,-47.16176617126525,16
-53.00441852562471,-44.19704154427881,-45.05874742413921,-47.369486726532784,16
-53.013430111874996,-44.51291015256032,-45.65606360331415,-47.36959068357219,16
-53.0218478033717,-44.55583623332008,-45.948465827701305,-47.83121141200546,16
-53.02972646020474,-45.34794765622423,-46.55949945662516,-47.85783673955158,16
-53.03711426979008,-45.41451308265533,-47.22390207498203,-47.87969917639424,16
-53.044053749662716,-46.52039347660807,-47.70176984189951,-47.89843264750589,16
-50.732674751966606,-46.573429589116934,-47.42743678032726,-47.69520307163169,16
-50.65813663354858,-46.596023800108796,-47.38271775147723,-47.6757985445413,16
-50.59679276055621,-46.61534661549931,-47.32396456199536,-47.66100611498974,16
-50.543580879452584,-46.53590550710871,-47.37323131558434,-47.64890503762543,16
-50.49602654884036,-46.55174480928376,-47.39912205434277,-47.15819774126886,16
-48.97611144584436,-46.56346432285856,-47.41168375389217,-47.13685626357362,16
-48.929138100179316,-46.21884262881219,-47.416253840991246,-47.11853540059259,16
-48.87873547530376,-45.65650889021207,-47.415798010020694,-47.102232067067376,16
-48.828903335901,-45.62681900171356,-47.29928556608961,-47.087481562367266,16
-47.57767587196421,-45.60382674440713,-47.32837577445041,-47.07397023635218,16
-47.43153932729281,-45.583004939668065,-47.486794023615666,-47.061475529838994,16
-47.34556395028832,-45.563992314272134,-47.50674805544016,-46.27561913191686,16
-47.27116965393536,-45.54649462418142,-47.31955162226318,-46.22184030073602,16
-47.205933732963416,-45.53027862174713,-47.11899028655701,-45.339137549318934,16
-47.14818745493553,-44.760916174266754,-46.76121099365133,-45.23329960105263,16
-31.0,-57.0,-28.0,-56.0,17
-31.000000000000004,-58.14648455522741,-28.0,-56.0,17
-31.57163137237894,-58.196069389015435,-28.0,-56.57563525407333,17
-31.59780289436665,-58.23307317023674,-27.429365781554306,-56.59687983621402,17
-32.18480446647112,-58.26244947054232,-27.401284104850337,-56.61326111946298,17
-32.20139802060611,-59.00568221323945,-26.818003585339728,-56.626591736483036,17
-32.81771710535814,-59.01788621491831,-26.7997088713502,-56.637832844428004,17
-32.830379788997426,-60.081161889015206,-26.19413091214776,-56.64755376785122,17
-33.492601176020024,-60.99984374748081,-26.18315911578686,-56.65611885831472,17
-33.515315539629036,-61.042127389648186,-25.54494943280428,-56.66377508507312,17
-33.53577153743031,-61.114672459363334,-25.53005955364229,-57.275847723342416,17
-33.5543755534804,-61.131580635401804,-24.84899277122315,-58.31435669802995,17
-33.5714357792336,-60.95155729342485,-24.113616943460823,-58.36753911809018,17
-33.58720100233077,-60.571945909215465,-24.047533741343866,-59.325223969667114,17
-33.601867354344144,-59.8910800954215,-23.997813761875666,-59.39643529038217,17
-33.615590042042065,-59.84532412438192,-23.954582469947958,-59.48290702162805,17
-33.628493288651434,-58.485799350259924,-23.916277085201845,-59.50748943802698,17
-34.37352277259857,-58.396914501369935,-23.881856276510074,-59.19239312267609,17
-34.40135372306573,-57.187177596817605,-23.850587052029145,-59.186423016885904,17
-35.191173388833306,-55.88813176984518,-23.821931758125537,-58.55798805399804,17
-35.25610090813598,-54.59308316929604,-23.7954830423241,-58.533154682542346,17
-36.382700965204755,-54.32383894366113,-23.77092411949645,-57.67592835772887,17
-36.49781953985424,-54.15492604480027,-23.685391899041182,-56.70798352825376,17
-37.83153033476809,-54.027994622233855,-23.75051600454607,-56.57146685459553,17
-39.33071091542648,-53.92764974154604,-23.752854744137355,-55.58715013226543,17
-39.54961977905545,-53.84547734228623,-23.98823006052958,-55.446674818950925,17
-41.28579352452529,-53.77641032174322,-23.98002291419723,-54.496691208104124,17
-43.295219551396556,-52.84110016384145,-23.97505968821871,-53.50696507001623,17
-45.28868796402149,-51.89704163769918,-23.97240904349405,-52.50208795666574,17
-45.684045378600125,-51.76703379973096,-24.472086255590956,-52.35646856600541,17
-45.91403404961558,-50.84610226292939,-24.47333115248384,-52.262862044350754,17
-46.09090173811484,-50.72223264196386,-24.477374362855038,-51.38882343847094,17
-46.23373353100547,-49.83074880372415,-25.138206907299985,-51.28602014953556,17
-46.35302004336037,-49.71617972310813,-25.1556758724489,-50.40239502821542,17
-46.45512852923976,-48.83964272772373,-25.172661114428937,-50.29243752040398,17
-46.54419676005705,-48.728499522389335,-25.18899243295279,-49.40588810881819,17
-46.62305551947592,-47.84726892093758,-25.23714590178394,-49.2958856268086,17
-46.6937210132412,-47.73163200905449,-25.22109577257822,-48.41238419302085,17
-46.757676681084156,-47.647497365971915,-25.16882157949312,-48.303480755856995,17
-48.10075614460724,-47.58072091544782,-24.955369876731467,-48.22742288789276,17
-48.20934570730136,-47.49622070300854,-24.958477926290637,-48.16918458926774,17
-48.291746621728144,-47.55410773810741,-25.01334432427462,-48.12224309348547,17
-48.36480584210768,-47.84302832995112,-25.04713283781052,-48.083073848222384,17
-48.430303628721845,-47.83464723383541,-25.213378406605397,-48.04956116001725,17
-48.489337253881736,-48.40849602485116,-25.99571693515096,-48.02033846201232,17
-48.542857493914504,-48.42520224640453,-27.007861116093185,-47.99447387537443,17
-48.591656649956164,-48.44434511930201,-28.180985474326253,-47.971304763551956,17
-49.730380991170215,-48.43109570183161,-28.31763976934384,-47.950343937707395,17
-49.801381309679684,-48.424412703202535,-29.639393848799674,-47.93122328265677,17
-49.87810300107766,-48.420913894539076,-31.109942652562125,-47.91365824004382,17
-49.948117012961916,-48.41918326757342,-32.84017953768313,-47.897424546334065,17
-50.011421921392206,-48.41852169757371,-34.82012211978347,-47.88234249256346,17
-50.06893711968756,-48.10132834583472,-36.955259172513514,-47.86826597375776,17
-50.12150647151996,-47.62687853243647,-38.09790818208537,-47.855074685706256,17
-50.16982828036064,-46.89099734843259,-38.6078514778222,-47.842668446931484,17
-50.214474209936824,-46.067582896406996,-38.9062059407508,-47.83096299019972,17
-50.25591397737468,-45.969508895809696,-40.101809800525174,-47.81988679174656,17
-50.35960446001895,-45.90124651261665,-41.1390235548207,-47.80937864709035,17
-50.38510314923734,-45.8460427218254,-41.92024721325523,-47.79938579303543,17
-50.40404678107467,-45.79978754401501,-42.27563497134236,-47.883056001334865,17
-50.33263816478133,-45.7600544027444,-42.49287646261804,-48.2097845287103,17
-50.03865802018029,-45.72528300064699,-42.66359049064551,-48.790821600904884,17
-50.01499807944826,-45.694409070284514,-43.038198312577904,-49.52034182110925,17
-49.21509745405625,-45.60584818073002,-43.383935379048516,-49.578356391510674,17
-49.14231343307731,-45.60645343196627,-43.59829980133732,-50.42765769105125,17
-47.99167729344576,-45.673318802000225,-43.6479713798628,-50.53000953050968,17
-46.72550036523074,-45.66388820079044,-43.720406585535564,-50.60701695305778,17
-46.47199958498982,-46.324894853931745,-43.428495414909484,-50.66856190017218,17
-45.01051533344985,-46.32804387674735,-43.46376912903609,-50.71961533378362,17
-44.696710494236854,-47.031843754643845,-43.482359579992725,-50.76308001149577,17
-43.30577511508128,-47.88493079838579,-43.4910205989648,-50.80080596299774,17
-43.05911229285656,-47.96937119961653,-43.49226478011446,-50.83404670313667,17
-41.7935270255509,-48.03425906251543,-43.52039352720248,-50.86369113259842,17
-41.57798954992994,-48.08870775844485,-43.53713561195184,-51.684786372882705,17
-41.43410238330413,-48.13576280447658,-43.376212074082154,-51.752428491352,17
-41.320407593571744,-48.177262712024564,-43.36762032846975,-52.616600958942584,17
-41.22697853526101,-48.283839940911726,-42.67550931122939,-52.71645178864218,17
-40.19522088170747,-48.29324206096221,-42.63542667564124,-52.79089021737428,17
-39.17133607068816,-48.30799128999362,-42.59959856125899,-52.84975799502773,17
-38.15211468486852,-48.324218827287936,-42.566273296421805,-52.89813553013555,17
-37.145411039166376,-48.340495666239384,-42.535342707287704,-52.938988378087295,17
-36.98260266737251,-48.35624884854609,-41.77472209692204,-52.974196536287664,17
-36.06541716825199,-48.371253891812856,-41.72285176014038,-53.005025084483954,17
-35.93902851054868,-48.68014386655289,-40.93560545290905,-53.032364747277214,17
-35.045858995630724,-48.71183258973312,-40.862745604461765,-53.05686541453376,17
-34.92697956562102,-49.515762237285166,-40.05469547009411,-53.0790151178795,17
-34.03233308737323,-50.342952610984014,-39.96488407849722,-53.09918917519113,17
-33.91119976399682,-50.43261563387159,-39.13455436930324,-53.11768206549365,17
-33.821763082148394,-51.25761692108146,-38.27206340289943,-53.13472882925266,17
-33.75009875190055,-51.342574630679756,-37.37098683962022,-53.15051986257709,17
-33.690534816837044,-51.422204462772456,-36.440828088292626,-53.16521140459092,17
-33.63972507979794,-51.385373042186295,-36.286030085130896,-53.17893313562423,17
-33.595531257784906,-51.40324332623067,-35.390102257805026,-53.19179378844386,17
-33.55650526028151,-51.12995565264747,-35.25835494212372,-53.2038853628158,17
-33.52162196716556,-51.13557854040803,-34.371713143063445,-53.215286339129705,17
-33.49012980389069,-50.581223447533006,-33.44601192988047,-53.22606416218162,17
-33.46146184567121,-49.8664467196882,-32.479618957843215,-53.2362771844572,17
-33.43518024511727,-49.80385240913531,-32.31862755841983,-53.14081307548378,17
-33.41094005109908,-49.759108985937154,-31.398598253741056,-53.12602327468263,17
-33.35983232629926,-49.72096284243798,-31.25628245146348,-53.11703355329352,17
-33.36758365161229,-49.68751404341653,-30.357670635340217,-53.11105903360902,17
-33.50488752043763,-49.657614738039506,-30.229069526194912,-53.10682082665263,17
-33.502395180221036,-49.63051120121826,-29.340184268547137,-53.32644213836015,17
-33.499505771712265,-49.605678244198316,-28.40841227555985,-53.353526218026,17
-33.49696556057714,-49.58273324758577,-27.448389686144647,-53.37616923938959,17
-33.49494771486358,-49.56138761503724,-26.478937001864615,-53.395766764628526,17
-33.49345340868485,-49.49265983403897,-25.50101435275682,-53.41309170407605,17
-33.49243157647711,-49.5859841615534,-25.328616442568087,-53.42863435339568,17
-33.92858252746679,-49.878208889541,-25.214312270205912,-53.44273230918556,17
-34.53581776037713,-49.871369589198586,-25.126939213466095,-53.45563101380718,17
-34.55786068072155,-50.4196555274831,-25.056675273567787,-53.46751594761462,17
-34.57846366961655,-50.4330887415176,-24.998166108657962,-54.139778626031486,17
-34.59760091849302,-51.138229333085384,-24.948188678630963,-54.170280707765315,17
-34.61516145330137,-51.18302284960268,-24.904661672436344,-54.88592119351241,17
-34.60273652138688,-52.00312330693997,-24.866168270731766,-54.93635724856147,17
-34.49077740621888,-53.18985832190723,-24.831703443116993,-55.70835501370844,17
-34.155793541936326,-54.65607393725,-24.800530251582366,-56.56604591198888,17
-33.64399108351928,-56.07756308418776,-24.772093399943547,-56.67044564820012,17
-33.62275437962077,-56.31012452193818,-24.745964785409555,-56.75099672059594,17
-33.60501279889101,-56.4644270890506,-24.652326570255298,-56.784591759091235,17
-33.58884063830968,-56.75539551109329,-24.662156806284678,-56.810535489782794,17
-33.57393087726563,-56.84742036743938,-24.662460410349645,-57.02008294872922,17
-33.56006286629879,-56.77811298520472,-24.658466733875994,-57.066734567972546,17
-33.54707302370621,-56.357892058030224,-24.652387547527656,-57.105716563877095,17
-33.53483643900442,-56.36709565105981,-24.645294241864335,-57.08044963790044,17
-33.52325524123737,-55.753854351638736,-24.63774971073253,-57.080538700286695,17
-33.4860321176292,-55.701969820644315,-24.63006471905293,-56.77293443187858,17
-33.509098142942044,-54.90449129911607,-24.62241552299488,-56.76796080873934,17
-33.619118342379835,-54.81767179157721,-24.614902757397754,-56.76114548354791,17
-34.1497948639756,-54.751204588851955,-24.607582899291245,-56.75348389259126,17
-35.15968747964951,-54.69622709895687,-24.716623725436705,-56.83282393664743,17
-36.35896678006741,-54.64940337405237,-25.32330958790073,-56.857171400566784,17
-37.8821845381066,-54.60867517333765,-25.343915099769436,-56.87443936741251,17
-38.27270559050457,-54.57267883416255,-26.05448259450626,-56.88757880851893,17
-39.92984196954556,-54.54046253300989,-26.072678962241095,-56.898028793659414,17
-40.36555363082798,-53.718326943777136,-26.848498225060347,-56.90659879617274,17
-42.038598423132626,-52.57485576075909,-26.88561371581323,-56.913788304024564,17
-43.647453504280314,-51.4285784213247,-26.918578186755855,-56.91992637091522,17
-43.96447903750784,-51.26507436454528,-26.94840920460049,-56.695460303042815,17
-45.314573165066946,-50.2134884292927,-26.97556435640036,-56.67869201636104,17
-46.56585253096742,-50.06563757356552,-27.000454800225825,-56.028929413618,17
-46.788239194182616,-49.08015957137048,-27.02341970425346,-55.99724260878558,17
-46.939644465233634,-48.94109677075073,-27.044733704692717,-55.26822407372919,17
-47.052211611041315,-47.98100079559997,-27.139046765874923,-55.212848004516346,17
-47.14062612649219,-46.989165678933034,-27.09243654494774,-55.170879520710336,17
-47.21275166340341,-45.984149998308844,-27.081767330864515,-55.136941571956676,17
-47.27324629239956,-45.82068225981136,-26.66297960514143,-55.108489656566064,17
-47.32507531751814,-45.71196665739287,-26.125574136331515,-55.08401241508777,17
-48.188169557096586,-45.63059115688794,-26.114035357726227,-55.062540156403315,17
-48.257392448718996,-45.56612259126903,-25.368017403112006,-55.04341531441199,17
-35.0,-47.0,-48.00000000000001,-51.0,18
-35.0,-47.0,-48.628799599708024,-51.0,18
-35.0,-47.0,-49.21150520199603,-51.0,18
-35.0,-47.574001939383955,-49.229592121684654,-51.0,18
-35.0,-47.59693607015487,-49.24489488253159,-51.58207212398427,18
-35.0,-47.44389723002399,-49.258312915030785,-51.59909112711135,18
-34.42953465280732,-47.41732775343048,-49.270332020656205,-51.613005107976825,18
-34.40103624494271,-47.39794721722982,-49.164415157260194,-51.624802126825884,18
-33.81839010218986,-47.38269431382184,-48.87347461726838,-51.63505509342581,18
-33.79967171429306,-47.370115057962344,-47.96390133665178,-51.64412743969746,18
-33.783575693086,-47.55693539270648,-46.51692710504955,-51.65226510143399,18
-33.76932249594433,-48.97649277203031,-44.90830667809266,-51.65964280041533,18
-33.75647969255352,-50.900461682087375,-44.38612314411049,-51.66638945889823,18
-33.744763707084445,-51.120727259138,-42.923896531268554,-51.67260313187684,18
-33.73397492949408,-53.15746813380057,-42.27563526090527,-52.3120776011895,18
-33.72396594691989,-53.781140611040776,-40.922322509776514,-53.041331577512786,18
-33.71462401499817,-55.85304894069755,-39.48047067762697,-53.09804579044892,18
-33.70586055035805,-56.666890393743365,-38.0667113618038,-53.13965770124128,18
-33.69760443820413,-58.08451649938184,-36.6181605421813,-53.1722826294634,18
-33.68979756768179,-58.60983757087452,-35.81230499094469,-53.9621799156633,18
-33.68239174217831,-59.32674099752082,-34.20495908275142,-54.03302470012743,18
-33.81154829543231,-59.5173209993391,-33.77488367380683,-54.08584441729704,18
-33.84071356626549,-59.64238979099666,-32.25224429467237,-54.090265906730586,18
-34.15578039287363,-59.23913965197992,-30.74293325770809,-54.10577694734791,18
-34.74942903383993,-59.235789187994015,-30.425014561609114,-54.118020123965174,18
-34.76365409266069,-59.22988525341702,-29.15131014683904,-54.12774516476265,18
-35.39664095608338,-59.218607499682584,-28.90528068343565,-54.343192910776565,18
-35.40926392660303,-59.2052851007677,-27.81686547647505,-54.38486968017929,18
-36.088101567423266,-59.19132901640668,-27.6300514646527,-54.41880621400846,18
-36.11167012155159,-58.445918638749404,-26.66430587214536,-54.44725424403769,18
-37.09122073651329,-58.39060826526739,-26.52308011488587,-54.47160458595594,18
-37.158989391346736,-58.34493593415096,-25.62137684220748,-54.49278338439243,18
-38.54344098113902,-58.30504659093722,-24.710017960397998,-54.51143990773411,18
-40.19328734614942,-58.26971239034884,-24.572265543961922,-54.52804711269718,18
-40.58318401797568,-58.23804176548172,-23.68101899427913,-54.54296003472759,18
-42.276459985118954,-58.20937428218358,-23.553964664633508,-54.37419578151658,18
-42.68577699136157,-57.40044425469597,-23.459900580430276,-54.36066644274408,18
-44.24825480844719,-56.53546439171185,-23.382459429085866,-53.78735795082329,18
-44.59641818634046,-56.426630118684145,-23.316891974962502,-53.05562240005368,18
-44.776838025767056,-55.554470114407785,-23.18243631152725,-52.99529058588696,18
-46.16410453719287,-55.44934042030013,-23.16291527410124,-52.950460971525715,18
-46.42445848433816,-54.29380281058148,-23.132849721461948,-52.914325122155326,18
-47.7406448425713,-54.147911939273875,-23.116848801154912,-52.884014441647025,18
-47.939741498367596,-52.7644873089737,-23.463068988262133,-52.85791663379403,18
-49.120004002210884,-52.581689498823756,-23.45810341257003,-52.835023894749156,18
-49.30943999051193,-51.31891509613036,-23.989456881715128,-52.81465910385401,18
-50.38179337706862,-50.0812531038807,-23.98513995448467,-52.02064688529263,18
-50.54422112022363,-49.88258196449603,-24.66063898919982,-51.11546952152855,18
-50.66815087497094,-48.80576669430294,-25.399863397056144,-51.007097646447114,18
-50.76721348387583,-48.648446442796825,-26.207284710338033,-50.93594061927055,18
-50.84902407172698,-48.54025847912332,-26.295389884854362,-50.91794412881545,18
-50.918257138410375,-48.458830429579336,-26.362192518901207,-51.19803672853627,18
-50.97796847361356,-47.567575484785245,-26.492294692209384,-51.20351018773975,18
-51.03025466235572,-47.46634629597853,-26.555445770719768,-51.21259101571533,18
-51.076610422422384,-47.39208872302476,-26.343101373136978,-51.222682708893345,18
-51.118135150478615,-47.32120666399299,-25.910951679614406,-51.23290270526162,18
-51.97104006975647,-47.29582633900303,-25.932672834297712,-51.24291059370369,18
-52.0225629698752,-47.42138353956568,-25.405265863551783,-51.25257201840069,18
-50.19419547129809,-49.23230728883281,-27.037034959245617,-53.12552023458513,18
-48.385063472596755,-49.58790017079154,-28.88692891785155,-53.267836151088744,18
-47.99207370401093,-49.6678443227389,-30.80703291554239,-53.348774106735036,18
-46.581773695478226,-49.73773219524562,-32.001995893717165,-54.91355200455421,18
-46.16797294494306,-50.80113106941294,-33.68452378879583,-55.08800782684551,18
-44.9118848369765,-50.85935012130142,-34.74848250567673,-55.215063061766365,18
-44.44417504130422,-50.90643431303823,-36.27206486295368,-55.31392707871355,18
-43.309588698895844,-51.32724017106097,-37.327298237736834,-55.343115227067706,18
-41.76100024257619,-51.38449258346378,-37.73184449225033,-55.41724511585557,18
-41.49981389732072,-51.699387989029496,-37.969513753293846,-55.46198396271693,18
-41.30212547596264,-51.36141669963087,-38.163348972951546,-55.49091302088346,18
-40.06146658569928,-50.754330380669,-38.33279829650385,-55.510444747036885,18
-39.86404455559017,-50.726420736679394,-39.68453832739944,-55.52393738894879,18
-38.52961240173231,-50.700885799160694,-40.51374039058155,-54.908332500698926,18
-37.26041098238021,-50.67427374675236,-42.564840112227444,-54.087829371508676,18
-37.03356853438116,-50.648371771066095,-44.38036224045696,-53.99507271000325,18
-35.89700385150425,-50.62373230003153,-44.73882895646341,-53.93047943588577,18
-35.71797386968811,-49.74790458254417,-46.25992506588837,-53.881774803477306,18
-34.687803112067776,-49.663974964965284,-46.55507808044723,-53.84318861840689,18
-34.522920794568336,-48.72935757914189,-46.78196475889014,-53.811546868803596,18
-33.55824991130001,-47.73201008253613,-46.963120081266176,-53.78492782933468,18
-32.574515595552775,-47.5843326415628,-47.111914432791835,-53.762086445578674,18
-31.58605968233108,-47.45579382931079,-47.2368552036721,-53.742174106227836,18
-31.413973418988693,-47.40377958139575,-47.483199290178945,-53.72458905292223,18
-31.29506788475924,-47.36436496506545,-47.542919895095864,-52.95247713465967,18
-31.2019874695581,-47.333532838418655,-47.80335645665561,-52.89461397790644,18
-31.12594759521893,-47.30872089951996,-48.71950149748313,-52.84892502545163,18
-31.06194905627316,-47.28827712322856,-48.754854296262955,-52.8645016814465,18
-31.00688100440196,-47.2710999221718,-48.55720475981531,-52.85334694645393,18
-30.958680502924512,-47.00193651758584,-48.21051866530131,-52.84387878665212,18
-30.91591235887895,-46.96638312559429,-47.706890152504954,-52.83611085305648,18
-30.801800146391074,-46.989576538638076,-47.54157666389934,-52.82977746209849,18
-30.79819710606272,-46.99347113461992,-46.95435731026045,-52.82460894925169,18
-30.787237277235388,-47.25959717661796,-46.78344331131286,-52.82038051574957,18
-30.773751375470894,-47.26206060221536,-45.84143680330291,-53.29038429943767,18
-30.759591824757994,-47.81831726229626,-44.3184271341329,-53.30539652477367,18
-30.745548492918484,-48.516813862070336,-42.74496162590174,-53.31909733613581,18
-30.731968313540484,-48.564854063625525,-42.26546093589229,-53.2393746415703,18
-30.718995792032878,-49.36708946353238,-40.64525274853322,-53.22533124033531,18
-30.70667788228648,-49.45187391306015,-40.09062551240604,-52.82583281269744,18
-30.695013474885705,-50.3284770844881,-38.479684710316235,-52.805964554796944,18
-30.683978050849646,-51.58796850501268,-37.87741790427346,-52.78934021499594,18
-30.673536409408094,-51.7583651320191,-36.262113622654,-52.77484982835355,18
-30.663649367084695,-52.912247771572105,-34.53605028945464,-52.76191020478504,18
-30.654277290470773,-53.06211097190369,-34.05040817123887,-52.83337766702176,18
-30.645381919853826,-53.16730735720721,-32.542066481931954,-52.84948524971538,18
-30.636927254024073,-53.24753243445338,-32.206458192468766,-53.1712764264801,18
-30.62887991572328,-53.31189802870765,-30.86260470658586,-53.189091207487046,18
-30.621209231355945,-53.36536348038002,-29.564341666534542,-53.204656789328986,18
-30.61388715716818,-53.41091358178224,-28.317955298661825,-53.218580868969,18
-30.606888127397905,-54.69071852843203,-27.154361275196095,-53.23123211980445,18
-30.72897092916114,-54.7979199397192,-26.920261258746,-53.15986418007029,18
-30.740205003753825,-56.27423344348455,-25.903172131342536,-53.14264929538716,18
-30.745738709663353,-56.432019295807336,-25.73193256129084,-52.83040266718656,18
-30.748420442803802,-57.72483571939961,-25.610748811332677,-52.812600421056636,18
-30.749529823454676,-57.95111171930913,-25.515289288444997,-52.79701363181208,18
-30.749726044439054,-58.04114460432796,-25.356337668670534,-52.78304999820738,18
-31.086264208359577,-58.10865961345032,-25.320080165116945,-52.77034979578672,18
-31.08952499663887,-58.16151225383304,-25.259417841633386,-52.84162787647833,18
-31.63043270567221,-58.20429518342513,-25.23487638053449,-52.8589909344012,18
-32.276060495749434,-58.239846369285665,-25.326484433526186,-52.871509969055616,18
-32.30569574211888,-58.21297190980879,-25.301467087528614,-52.88123755588811,18
